CODIGO_COMPANIA;CODIGO_RAMO_EMISION;NOMBRE_RAMO_EMISION;CODIGO_RAMO_CONTABLE;NOMBRE_RAMO_CONTABLE;CODIGO_RAMO_SCF;CONCATENAR CODRAMO_CODPROD_RAMO;CODIGO_PRODUCTO;AGRUP SISTEMA PLANEACIÓN;LN PLANEACIÓN;NOMBRE_PRODUCTO;Vigente;Comercializa;Cobertura genera Prima;Linea_negocio;CODIGO_COBERTURA;NOMBRE_COBERTURA;CLASIFICACIÓN COBERTURA VRT NIVEL 1;CLASIFICACIÓN COBERTURA VRT NIVEL 2;Nombre Productos Planeación;Cálculo RPND-SOP;RSA en maestro;IBNR;Reserva Enfermedad Profesional;Desviación de siniestralidad;Matemática;Insuficiencia activos
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;57;MAQUINARIAS;Daño a bienes;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;80;AMPAROS ADICIONALES;N/A;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;83;INCENDIO O RAYO;Daño a bienes;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;87;HONORARIOS PROF. INCEND;Daño /Perjuicio patrimonial y extrapatrimonial;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;271;TODO RIESGO EQUIPOS;N/A;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;41;RENTA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;82;GASTOS ADICIONALES;Daño a bienes;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;24;AHMCC/AMIT EDIFICIO;CAT-Antrop;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;37;PROPIEDAD PERSONAL EMPL;Daño a bienes;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;54;MEJORAS LOCATIVAS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;60;DANOS A CALDERAS;Daño a bienes;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;62;AHMCC/AMIT MAQUINARIAS;CAT-Antrop;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;261;TODO RIESGO EQUI ELECTR;Daño a bienes;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;263;AHMCC/AMIT EQUI ELECTR;CAT-Antrop;NA;All Risk;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;108;INCEND.Y/O RAYO LUCRO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;All Risk;1;1;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;36;HONORARIOS PROF LUCRO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;All Risk;1;1;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;95;GASTOS DE VIAJE Y ESTAD;Daño /Perjuicio patrimonial y extrapatrimonial;NA;All Risk;1;1;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;88;LUCRO POR INCENDIO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;All Risk;1;1;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;89;LUCRO POR AHMCC/AMIT;CAT-Antrop;NA;All Risk;1;1;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;23;TRREMOTO EDIFICIO;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;40;TERREMOTO MCIAS FIJAS;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;49;TERREMOTO MCIAS FLOT;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;61;TERREMOTO MAQUINARIAS;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;73;TERREMOTO MUEBL.MAQ OF;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;101;LUCRO POR TERREMOTO;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;272;TERREMOTO EQUIPOS MOVILES;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_76;76;ALL RISK;Empresas;ALL RISK;si;si;Si;Empresas;611;TERREMOTO EQUI.ELECTRO.;CAT- Nat;Terremoto;All Risk;1;1;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;23;TRREMOTO EDIFICIO;Daño a bienes;NA;NA;0;0;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;49;TERREMOTO MCIAS FLOT;CAT- Nat;NA;NA;0;0;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;40;TERREMOTO MCIAS FIJAS;CAT- Nat;NA;NA;0;0;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;61;TERREMOTO MAQUINARIAS;CAT- Nat;NA;NA;0;0;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;73;TERREMOTO MUEBL.MAQ OF;CAT- Nat;NA;NA;0;0;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;13;TERREMOTO;8;13_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;101;LUCRO POR TERREMOTO;CAT- Nat;NA;NA;0;0;Terremoto;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;36;HONORARIOS PROF LUCRO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;38;DINEROS;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;88;LUCRO POR INCENDIO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;24;AHMCC/AMIT EDIFICIO;CAT-Antrop;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;42;AHMCC/AMIT MCIAS FIJAS;CAT-Antrop;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;80;AMPAROS ADICIONALES;N/A;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;83;INCENDIO O RAYO;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;85;GASTOS DE PRESERVACION;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;108;INCEND.Y/O RAYO LUCRO;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;8;TODO RIESGO MUEBL.MAQ;N/A;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;18;REPOSICION DE ARCHIVO;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;27;MATERIALES EN FUSION;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;60;DANOS A CALDERAS;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;82;GASTOS ADICIONALES;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;86;GASTOS EXTINCION DE SIN;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;96;PERDIDA DE CONTENIDO;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;10;TODO RIESGO MCIAS FIJAS;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;41;RENTA;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;50;AHMCC/AMIT MCIAS FLOT;CAT-Antrop;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;94;INCREMENTO COSTOS DE OP;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;46;MERCANCIAS FLOTANTES;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;87;HONORARIOS PROF. INCEND;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;95;GASTOS DE VIAJE Y ESTAD;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;5;TODO RIESGO EDIFICIO;N/A;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;7;TODO RIESGO MAQUINARIAS;N/A;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;37;PROPIEDAD PERSONAL EMPL;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;54;MEJORAS LOCATIVAS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;74;AHMCC/AMIT MUEBL.MAQ OF;CAT-Antrop;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;6;LUCRO CESANTE;14;6_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;89;LUCRO POR AHMCC/AMIT;CAT-Antrop;NA;NA;0;0;Sin Esperada Lucro;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;6;TODO RIESGO MCIAS FLOT;N/A;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;19;MERCANCIAS FIJAS;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;57;MAQUINARIAS;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;62;AHMCC/AMIT MAQUINARIAS;CAT-Antrop;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;70;MUEBLES Y MAQUINAS OFIC;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;20;EDIFICIO;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;56;FRIGORIFICOS;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_77;77;NA;NA;RIESGOS COMERCIALES BANCAFE;no;no;Si;Ln no asignada;81;REMOCION DE ESCOMBROS;Daño a bienes;NA;NA;0;0;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;8;TODO RIESGO MUEBL.MAQ;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;56;FRIGORIFICOS;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;62;AHMCC/AMIT MAQUINARIAS;CAT-Antrop;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;67;MAREMOTO MAQUINARIAS;CAT- Nat;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;81;REMOCION DE ESCOMBROS;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;82;GASTOS ADICIONALES;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;86;GASTOS EXTINCION DE SIN;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;54;MEJORAS LOCATIVAS;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;68;MAREMOTO EDIFICIO;CAT- Nat;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;85;GASTOS DE PRESERVACION;Daño /Perjuicio patrimonial y extrapatrimonial;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;5;TODO RIESGO EDIFICIO;N/A;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;27;MATERIALES EN FUSION;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;42;AHMCC/AMIT MCIAS FIJAS;CAT-Antrop;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;60;DANOS A CALDERAS;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;96;PERDIDA DE CONTENIDO;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;19;MERCANCIAS FIJAS;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;70;MUEBLES Y MAQUINAS OFIC;Daño a bienes;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;74;AHMCC/AMIT MUEBL.MAQ OF;CAT-Antrop;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_25;25;Cartera Individual Pesos;Salud Y Vida;FORMULA MEDICA;si;si;Si;Bienestar;540;4. HON.MEDICOS NO QCOS.;Biométrica;NA;Formula Medica;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_66;66;Bupa;Salud Y Vida;ESSENTIAL SELECT;si;si;Si;Bienestar;540;HON.MEDICOS NO QCOS.;Biométrica;NA;Essential Select;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_67;67;Bupa;Salud Y Vida;PREMIER ELITE ULTIMATE;si;si;Si;Bienestar;540;HON.MEDICOS NO QCOS.;Biométrica;NA;Premier Elite Ultimate;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_85;85;Cartera Individual Pesos;Salud Y Vida;POLIZA AMIGA BOLIVAR;si;si;Si;Bienestar;540;4. HON.MEDICOS NO QCOS.;Biométrica;NA;Poliza Amiga Bolivar;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_20;20;Cartera Individual Dolares;Salud Y Vida;MEDICAL EXPRESS;si;si;Si;Bienestar;541;TTO MEDICO HOSP. NO QCO;Biométrica;NA;Medical Express;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_25;25;Cartera Individual Pesos;Salud Y Vida;FORMULA MEDICA;si;si;Si;Bienestar;541;TTO MEDICO HOSP. NO QCO;Biométrica;NA;Formula Medica;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_66;66;Bupa;Salud Y Vida;ESSENTIAL SELECT;si;si;Si;Bienestar;541;TTO MEDICO HOSP. NO QCO;Biométrica;NA;Essential Select;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_67;67;Bupa;Salud Y Vida;PREMIER ELITE ULTIMATE;si;si;Si;Bienestar;541;TTO MEDICO HOSP. NO QCO;Biométrica;NA;Premier Elite Ultimate;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_20;20;Cartera Individual Dolares;Salud Y Vida;MEDICAL EXPRESS;si;si;Si;Bienestar;542;COMPLICACIONES HOSPITAL;Biométrica;NA;Medical Express;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_25;25;Cartera Individual Pesos;Salud Y Vida;FORMULA MEDICA;si;si;Si;Bienestar;542;COMPLICACIONES HOSPITAL;Biométrica;NA;Formula Medica;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_66;66;Bupa;Salud Y Vida;ESSENTIAL SELECT;si;si;Si;Bienestar;542;COMPLICACIONES HOSPITAL;Biométrica;NA;Essential Select;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_67;67;Bupa;Salud Y Vida;PREMIER ELITE ULTIMATE;si;si;Si;Bienestar;542;COMPLICACIONES HOSPITAL;Biométrica;NA;Premier Elite Ultimate;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_20;20;Cartera Individual Dolares;Salud Y Vida;MEDICAL EXPRESS;si;si;Si;Bienestar;543;CONSULTAS PRE Y POST HO;Biométrica;NA;Medical Express;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
2;34;SALUD;34;SALUD;35;34_25;25;Cartera Individual Pesos;Salud Y Vida;FORMULA MEDICA;si;si;Si;Bienestar;543;CONSULTAS PRE Y POST HO;Biométrica;NA;Formula Medica;1;1;Grupo Todo Riesgo;NA;NA;NA;NA
3;5;INCENDIO;5;INCENDIO;7;5_78;78;Otros;Empresas;RIESGOS COMERCIALES BANCAFE;si;si;Si;Empresas;7;TODO RIESGO MAQUINARIAS;N/A;NA;Riesgos Comerciales Bancafe;1;1;Grupo Incendio;NA;NA;NA;NA
